,cell name,current,proj,stress,mouse,drug type,drug state,firing rate,sweep
1710,m323 s1c1 +,100,SNL,stress,611-323,,baseline,12.666666666666666,21.0
1711,m323 s1c1 +,120,SNL,stress,611-323,,baseline,8.666666666666666,22.0
1712,m323 s1c1 +,140,SNL,stress,611-323,,baseline,8.0,23.0
1713,m323 s1c1 +,160,SNL,stress,611-323,,baseline,8.0,24.0
1714,m323 s1c1 +,180,SNL,stress,611-323,,baseline,8.0,25.0
1715,m323 s1c1 +,200,SNL,stress,611-323,,baseline,6.0,26.0
1716,m323 s1c2 +,0,SNL,stress,611-323,,baseline,0.0,211.14285714285714
1717,m323 s1c2 +,20,SNL,stress,611-323,,baseline,0.0,212.14285714285714
1718,m323 s1c2 +,40,SNL,stress,611-323,,baseline,2.2857142857142856,213.14285714285714
1719,m323 s1c2 +,60,SNL,stress,611-323,,baseline,4.857142857142857,214.14285714285714
1720,m323 s1c2 +,80,SNL,stress,611-323,,baseline,8.285714285714286,215.14285714285714
1721,m323 s1c2 +,100,SNL,stress,611-323,,baseline,10.857142857142858,216.14285714285714
1722,m323 s1c2 +,120,SNL,stress,611-323,,baseline,13.142857142857142,217.14285714285714
1723,m323 s1c2 +,140,SNL,stress,611-323,,baseline,15.142857142857142,218.14285714285714
1724,m323 s1c2 +,160,SNL,stress,611-323,,baseline,17.142857142857142,219.14285714285714
1725,m323 s1c2 +,180,SNL,stress,611-323,,baseline,16.0,220.14285714285714
1726,m323 s1c2 +,200,SNL,stress,611-323,,baseline,14.857142857142858,221.14285714285714
1727,m323 s1c3 +,0,SNL,stress,611-323,,baseline,0.0,400.1666666666667
1728,m323 s1c3 +,20,SNL,stress,611-323,,baseline,0.0,401.1666666666667
1729,m323 s1c3 +,40,SNL,stress,611-323,,baseline,0.6666666666666666,402.1666666666667
1730,m323 s1c3 +,60,SNL,stress,611-323,,baseline,4.333333333333333,403.1666666666667
1731,m323 s1c3 +,80,SNL,stress,611-323,,baseline,8.0,404.1666666666667
1732,m323 s1c3 +,100,SNL,stress,611-323,,baseline,12.333333333333334,405.1666666666667
1733,m323 s1c3 +,120,SNL,stress,611-323,,baseline,18.333333333333332,406.1666666666667
1734,m323 s1c3 +,140,SNL,stress,611-323,,baseline,24.0,407.1666666666667
1735,m323 s1c3 +,160,SNL,stress,611-323,,baseline,28.0,408.1666666666667
1736,m323 s1c3 +,180,SNL,stress,611-323,,baseline,32.333333333333336,409.1666666666667
1737,m323 s1c3 +,200,SNL,stress,611-323,,baseline,34.666666666666664,410.1666666666667
1738,m323 s2c1 +,0,SNL,stress,611-323,,baseline,0.0,603.5
1739,m323 s2c1 +,20,SNL,stress,611-323,,baseline,17.5,604.5
1740,m323 s2c1 +,40,SNL,stress,611-323,,baseline,28.5,605.5
1741,m323 s2c1 +,60,SNL,stress,611-323,,baseline,25.5,606.5
1742,m323 s2c1 +,80,SNL,stress,611-323,,baseline,26.0,607.5
1743,m323 s2c1 +,100,SNL,stress,611-323,,baseline,22.5,608.5
1744,m323 s2c1 +,120,SNL,stress,611-323,,baseline,19.5,609.5
1745,m323 s2c1 +,140,SNL,stress,611-323,,baseline,17.0,610.5
1746,m323 s2c1 +,160,SNL,stress,611-323,,baseline,14.5,611.5
1747,m323 s2c1 +,180,SNL,stress,611-323,,baseline,13.0,612.5
1748,m323 s2c1 +,200,SNL,stress,611-323,,baseline,11.0,613.5
1749,m323 s3c2 + (mz_s1c2),0,SNL,stress,611-323,,baseline,0.0,134.0
1750,m323 s3c2 + (mz_s1c2),20,SNL,stress,611-323,,baseline,0.0,135.0
1751,m323 s3c2 + (mz_s1c2),40,SNL,stress,611-323,,baseline,0.0,136.0
1752,m323 s3c2 + (mz_s1c2),60,SNL,stress,611-323,,baseline,0.0,137.0
1753,m323 s3c2 + (mz_s1c2),80,SNL,stress,611-323,,baseline,0.0,138.0
1754,m323 s3c2 + (mz_s1c2),100,SNL,stress,611-323,,baseline,8.0,139.0
1755,m323 s3c2 + (mz_s1c2),120,SNL,stress,611-323,,baseline,13.333333333333334,140.0
1756,m323 s3c2 + (mz_s1c2),140,SNL,stress,611-323,,baseline,18.0,141.0
1757,m323 s3c2 + (mz_s1c2),160,SNL,stress,611-323,,baseline,22.666666666666668,142.0
1758,m323 s3c2 + (mz_s1c2),180,SNL,stress,611-323,,baseline,27.333333333333332,143.0
1759,m323 s3c2 + (mz_s1c2),200,SNL,stress,611-323,,baseline,30.666666666666668,144.0
1760,m410 s1c1,0,PAG,naive,2006-151,,baseline,2.0,16.0
1761,m410 s1c1,20,PAG,naive,2006-151,,baseline,8.0,17.0
1762,m410 s1c1,40,PAG,naive,2006-151,,baseline,10.0,18.0
1763,m410 s1c1,60,PAG,naive,2006-151,,baseline,26.666666666666668,19.0
1764,m410 s1c1,80,PAG,naive,2006-151,,baseline,15.333333333333334,20.0
1765,m410 s1c1,100,PAG,naive,2006-151,,baseline,13.333333333333334,21.0
1766,m410 s1c1,120,PAG,naive,2006-151,,baseline,10.666666666666666,22.0
1767,m410 s1c1,140,PAG,naive,2006-151,,baseline,8.0,23.0
1768,m410 s1c1,160,PAG,naive,2006-151,,baseline,10.666666666666666,24.0
1769,m410 s1c1,180,PAG,naive,2006-151,,baseline,9.333333333333334,25.0
1770,m410 s1c1,200,PAG,naive,2006-151,,baseline,8.666666666666666,26.0
1771,m410 s1c2,0,PAG,naive,2006-151,,baseline,6.666666666666667,92.33333333333333
1772,m410 s1c2,20,PAG,naive,2006-151,,baseline,9.333333333333334,93.33333333333333
1773,m410 s1c2,40,PAG,naive,2006-151,,baseline,13.333333333333334,94.33333333333333
1774,m410 s1c2,60,PAG,naive,2006-151,,baseline,16.666666666666668,95.33333333333333
1775,m410 s1c2,80,PAG,naive,2006-151,,baseline,18.666666666666668,96.33333333333333
1776,m410 s1c2,100,PAG,naive,2006-151,,baseline,15.333333333333334,97.33333333333333
1777,m410 s1c2,120,PAG,naive,2006-151,,baseline,10.0,98.33333333333333
1778,m410 s1c2,140,PAG,naive,2006-151,,baseline,10.0,99.33333333333333
1779,m410 s1c2,160,PAG,naive,2006-151,,baseline,8.666666666666666,100.33333333333333
1780,m410 s1c2,180,PAG,naive,2006-151,,baseline,8.0,101.33333333333333
1781,m410 s1c2,200,PAG,naive,2006-151,,baseline,8.666666666666666,102.33333333333333
1782,m410 s2c1,0,PAG,naive,2006-151,,baseline,0.0,265.0
1783,m410 s2c1,20,PAG,naive,2006-151,,baseline,0.6666666666666666,266.0
1784,m410 s2c1,40,PAG,naive,2006-151,,baseline,4.666666666666667,267.0
1785,m410 s2c1,60,PAG,naive,2006-151,,baseline,9.333333333333334,268.0
1786,m410 s2c1,80,PAG,naive,2006-151,,baseline,12.0,269.0
1787,m410 s2c1,100,PAG,naive,2006-151,,baseline,17.333333333333332,270.0
1788,m410 s2c1,120,PAG,naive,2006-151,,baseline,24.0,271.0
1789,m410 s2c1,140,PAG,naive,2006-151,,baseline,27.333333333333332,272.0
1790,m410 s2c1,160,PAG,naive,2006-151,,baseline,28.0,273.0
1791,m410 s2c1,180,PAG,naive,2006-151,,baseline,31.333333333333332,274.0
1792,m410 s2c1,200,PAG,naive,2006-151,,baseline,35.333333333333336,275.0
